msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
9Cvt8wFKwALRdHVL27wvqsyUp6nYOw+yiNqT+S3B0qM=,36,30,180,180,0,2016-10-26,2016-11-25,0
9Cvt8wFKwALRdHVL27wvqsyUp6nYOw+yiNqT+S3B0qM=,36,30,180,180,0,2016-07-22,2016-08-21,0
9Hmgei7WuPlwN+TS79/S+KY9K3Io+LLuHqNCAJqS5hY=,41,30,99,99,1,2016-04-01,2016-05-01,0
9Hmgei7WuPlwN+TS79/S+KY9K3Io+LLuHqNCAJqS5hY=,41,30,99,99,1,2016-07-01,2016-08-01,0
9WkQfVrf+7CpKHuODQZJA3omBliXKVnll58GY/UVySQ=,41,30,99,99,1,2016-03-13,2016-04-13,0
9WkQfVrf+7CpKHuODQZJA3omBliXKVnll58GY/UVySQ=,41,30,99,99,1,2015-10-13,2015-11-13,0
9WkQfVrf+7CpKHuODQZJA3omBliXKVnll58GY/UVySQ=,41,30,99,99,1,2017-01-13,2017-02-13,0
9XXi1k4JbkG5ORxaAnjXgJt+6GE/EJyYbE1Nr+1xBOg=,41,30,99,99,1,2016-08-04,2016-09-04,0
9odVjA6lR/sg/iDNm06f0nCh58SdMSJUV7nODE0IKiI=,41,30,149,149,1,2016-03-22,2016-04-22,0
9odVjA6lR/sg/iDNm06f0nCh58SdMSJUV7nODE0IKiI=,41,30,149,149,1,2017-01-22,2017-02-22,0
9sfAVr7QqIofDPLUXl876p34HEEptkafQIijitNEGNY=,37,30,149,149,1,2017-02-05,2017-03-05,0
9y4B+PddX7sstnG3HObAM5udI5uFuHsWTUj0vLh+p7s=,39,30,149,149,1,2015-12-26,2016-01-25,0
9y4B+PddX7sstnG3HObAM5udI5uFuHsWTUj0vLh+p7s=,39,30,149,149,1,2016-01-31,2016-03-25,0
A1pi79pOsd8+ArIAnt7UHz8IIT7wRjiQpjaauXo4vAY=,41,30,129,129,1,2016-10-20,2016-11-20,0
A1pi79pOsd8+ArIAnt7UHz8IIT7wRjiQpjaauXo4vAY=,41,30,149,119,1,2015-07-20,2016-05-15,0
A1pi79pOsd8+ArIAnt7UHz8IIT7wRjiQpjaauXo4vAY=,41,30,129,129,1,2016-11-20,2016-12-20,0
A5sfh5qAExINTJVMrbAYN8iLmWfuxh+qXZhR4csL2jg=,38,30,149,149,0,2016-04-03,2016-05-03,0
A5sfh5qAExINTJVMrbAYN8iLmWfuxh+qXZhR4csL2jg=,38,30,149,149,0,2017-01-20,2017-02-19,0
A77ajF8y/jTvlr05uAqOK2QFSUD2L0kfysHm7wEYF3c=,41,30,99,99,1,2016-06-16,2016-07-17,0
A8tlgv+5KPTXPIrygaKy2i9SVTvF3G9Z/Wqv5XBEiio=,41,30,99,99,1,2016-11-30,2016-12-31,0
A8tlgv+5KPTXPIrygaKy2i9SVTvF3G9Z/Wqv5XBEiio=,41,30,99,99,1,2016-07-31,2016-08-31,0
AAmE3GREMldT+u8e5MklcWpKKDbMUQL6oC+Ai3V4kVk=,41,30,99,99,1,2016-05-26,2016-06-26,0
ASw9obIZbYQiH7bb9vlGJEK5W8p9Gd1HiaTo3hv9Fj0=,40,31,149,149,1,2015-04-15,2015-05-15,0
AaCt+utkXfUJQRjli5nKpQ3IYeK6VAVdlolbB5sQ+ro=,41,30,99,99,1,2017-02-16,2017-03-16,0
AacwyeKmVb82gHaxbN/Fyt04Srp8v5pjBGRozpiAJ/s=,41,30,149,149,1,2016-05-15,2016-06-16,0
AacwyeKmVb82gHaxbN/Fyt04Srp8v5pjBGRozpiAJ/s=,41,30,149,119,1,2015-02-15,2015-03-16,0
AacwyeKmVb82gHaxbN/Fyt04Srp8v5pjBGRozpiAJ/s=,41,30,149,149,1,2016-10-15,2016-11-16,0
AazGf7ebjsT1mkHqSodL4UdYo/up5rZ32uAdIab9Gy0=,40,30,149,149,1,2015-07-28,2015-08-27,0
AcTpV0GmeeI4Gg6en4nUINjLe4utYFGZldXtNhMLU5A=,23,30,149,99,1,2016-12-31,2017-01-31,0
AeG+XyNh/TL3eN9xEw7AO7aGz60TJEP1VQjKC6hnbVc=,41,30,99,99,1,2017-01-13,2017-02-13,0
AyGUBzHQm53caMNFLUIAbVyLBfngFNuaSrgl2xdgvDQ=,41,30,149,149,1,2016-05-12,2016-05-12,1
AyGUBzHQm53caMNFLUIAbVyLBfngFNuaSrgl2xdgvDQ=,41,30,149,149,1,2015-06-13,2015-07-13,0
AyGUBzHQm53caMNFLUIAbVyLBfngFNuaSrgl2xdgvDQ=,41,30,149,149,1,2015-03-13,2015-04-13,0
Az8p1Y8WDRRGygkTZZ3L3B9U2HdqXPOjaydgKx9M4Ok=,38,30,149,149,0,2015-02-24,2015-03-26,0
Az8p1Y8WDRRGygkTZZ3L3B9U2HdqXPOjaydgKx9M4Ok=,38,30,149,149,0,2016-07-20,2016-08-20,0
B/FKJlGuE8VDzxAD7MPAwO4VZmfvl2za6DK26KseQsk=,41,30,149,149,1,2015-07-31,2015-08-31,0
B/FKJlGuE8VDzxAD7MPAwO4VZmfvl2za6DK26KseQsk=,41,30,149,149,1,2015-08-31,2015-09-30,0
B9BcLggRjFuNb2OnoCvTjl8KnA02Bm7pIPNlDEzQz1o=,36,30,180,180,1,2016-11-12,2016-12-11,0
BmLSjH1/ObP386gw2tcUb1H1VUxEqlFjMY02z4MbdOQ=,41,30,99,99,1,2015-11-26,2015-12-25,0
BmLSjH1/ObP386gw2tcUb1H1VUxEqlFjMY02z4MbdOQ=,41,30,99,99,1,2016-01-25,2016-02-25,0
BmLSjH1/ObP386gw2tcUb1H1VUxEqlFjMY02z4MbdOQ=,41,30,99,99,1,2017-02-25,2017-03-25,0
BvFgAAeWWvoYJOfh97kGQRIWtgFRXlSPNS0WEdGr2Hc=,34,0,0,149,1,2015-09-30,2015-10-31,0
BwLaj/zthHO5TU/VhBlangW2I8pYwx0KqG99dg6pDuI=,38,30,149,149,0,2017-02-23,2017-03-25,0
BzMbdP5H7kG9CtqkAYYhcSJfLLOdKkHfvB+EzhAeXAo=,36,30,180,180,1,2016-08-29,2016-10-03,0
C75WxDA8z5FbP8RqSAWdR5MW6tvFnPspANYbwQAZBWM=,41,30,129,129,1,2016-07-25,2016-08-26,0
CDwHRU73hzq8WKbpmP4BG4EPkgmgYd0ATnPOEr3x1A8=,41,30,149,149,1,2015-02-09,2015-03-09,0
CFaw438TuB9MCT+vyd0NpjeQPnJsY9ac/vTXsrQ9Dfw=,37,30,149,149,1,2015-12-04,2016-01-04,0
CFaw438TuB9MCT+vyd0NpjeQPnJsY9ac/vTXsrQ9Dfw=,37,30,149,149,1,2015-08-04,2015-09-04,0
CM51bl0M4r8DSzZ0OQwm511nAF6egbfU3Ot3bPJNATM=,41,30,149,149,1,2015-10-24,2015-11-24,0
CV98Wv9kvT+xaVhKd8+kkb/AzgEPukSYs9KqB3uxOB8=,41,30,149,149,1,2016-10-31,2016-11-30,0
CV98Wv9kvT+xaVhKd8+kkb/AzgEPukSYs9KqB3uxOB8=,41,30,149,149,1,2016-11-30,2016-12-31,0
CdTXnuXmNiY7zuEj3fcnVFopi6VBf2EHvY//t/9xg1U=,41,30,129,129,1,2016-03-01,2016-04-01,0
CdTXnuXmNiY7zuEj3fcnVFopi6VBf2EHvY//t/9xg1U=,41,30,129,129,1,2016-11-01,2016-12-01,0
CmMByWv7LVgemujRHHvMJ+JDqgEEpKnESF0OX9Hw4f8=,37,30,149,149,1,2016-09-26,2016-10-26,0
CmMByWv7LVgemujRHHvMJ+JDqgEEpKnESF0OX9Hw4f8=,37,0,0,149,1,2015-04-26,2015-05-26,0
CyTFb7hdBP8oXxIEsFcD/iC4iKwqtUop7aJkZdbK5/I=,34,30,149,149,1,2016-12-31,2017-01-31,0
CyTFb7hdBP8oXxIEsFcD/iC4iKwqtUop7aJkZdbK5/I=,34,30,149,149,1,2015-12-31,2016-01-31,0
D465ARUGSLy1XVWrtyphxZurHeOc0QoygJbdGO9y0Ms=,41,30,99,99,1,2016-05-18,2016-06-18,0
D4xnCP4inzGy0/Dh8tRVM9OZP0HiKy0cdZGRdw6htzw=,41,30,129,129,1,2016-11-14,2016-12-15,0
DDTISDUAlsDRMiQK/0XYUsA7Qk+FoNUk044NTYDihoc=,38,30,149,149,0,2016-02-20,2016-03-21,0
DEJTnx3cyFu+b0h6/NlLCPc6Dl/9O27EYYRd9wSc/yY=,41,30,149,149,1,2016-12-09,2017-01-09,0
DEJTnx3cyFu+b0h6/NlLCPc6Dl/9O27EYYRd9wSc/yY=,41,30,149,149,1,2015-04-09,2015-05-09,0
Dta442KneAVdGaohp5DxG4lkEE6mEFPhQMe5BkoT/vA=,41,30,99,99,1,2015-11-30,2015-12-31,0
DxAV5HVD1IpFhIoGSl3sJPeOfe5DSk2kPxYnBvclsBw=,38,30,149,149,0,2016-01-02,2016-02-01,0
DxAV5HVD1IpFhIoGSl3sJPeOfe5DSk2kPxYnBvclsBw=,38,30,149,149,0,2016-04-09,2016-05-09,0
DxAV5HVD1IpFhIoGSl3sJPeOfe5DSk2kPxYnBvclsBw=,38,30,149,149,0,2016-07-10,2016-08-11,0
DxHeYlWwbDWbeWOKW26WAFiYgpvnM5FediXIQJO1BOc=,41,30,149,149,1,2015-01-15,2015-02-16,0
DxHeYlWwbDWbeWOKW26WAFiYgpvnM5FediXIQJO1BOc=,41,30,149,149,1,2015-04-15,2015-05-16,0
DyzUtk5YAZaSxbK9LBSC5TD/t7ECYSiF9VPUKL0nadE=,41,30,129,129,1,2016-05-31,2016-06-30,0
E+tJ261vpt1oBn4jiyZCpOfQT8H+GmsS6PMOoDOVQ2c=,41,30,149,149,1,2016-07-03,2016-08-03,0
E/aJgUd8R4GUp5sdJ7XAhKy687iWCBi2h3rlIax07ME=,37,30,149,149,1,2017-02-19,2017-03-18,0
E/aJgUd8R4GUp5sdJ7XAhKy687iWCBi2h3rlIax07ME=,37,30,149,149,1,2016-12-19,2017-01-18,0
E/aJgUd8R4GUp5sdJ7XAhKy687iWCBi2h3rlIax07ME=,37,31,149,149,1,2015-01-18,2015-02-18,0
E5ZnXf9XhxgaJNjDji/DXSBarBryY95UiPqOnt74d0I=,41,30,99,99,1,2016-06-11,2016-07-11,0
E7wUQcE5en53ah2RSV6ansqY9WRRwUcdTl4ix4gp0tI=,41,30,99,99,1,2016-03-04,2016-04-04,0
E9IBMUyco/sfgel9cHL0/ESTepC9lntzmFCpoWldsLQ=,36,30,150,150,0,2015-12-30,2016-01-29,0
EBv6fWsMt0T/YNlBX16JpuxqqrAav952wHsvkYO5ldc=,36,30,180,180,0,2016-06-09,2016-07-09,0
EBv6fWsMt0T/YNlBX16JpuxqqrAav952wHsvkYO5ldc=,36,30,150,150,0,2016-02-01,2016-03-02,0
EYhT3+3eVOxUxjLlm7dNpziPOUSZ4YX9nWVmv8HD/2k=,38,30,149,149,0,2016-02-27,2016-03-28,0
Eoz+pV1rn8Z00Np03/xNklgQ9JyDLPMZq+KJwTQ+TXo=,34,30,149,149,1,2015-11-30,2015-12-31,0
FAO3rAMCkW+91xwT3qF6OOoKWjb/Vqc830kbinaBDEQ=,40,31,149,149,1,2015-04-22,2015-05-22,0
FAO3rAMCkW+91xwT3qF6OOoKWjb/Vqc830kbinaBDEQ=,40,30,149,149,1,2015-07-22,2015-08-22,0
FAsUjNGVLfxev1HE61UvSp3jBHfAW4nGvHyB/kq1b1Y=,41,30,99,99,1,2017-02-17,2017-03-17,0
FZ5qiYtVQawRDGHb18MbCPqw8Ojpz9+6ynM+iyW2dP4=,40,31,149,149,1,2015-02-15,2015-03-18,0
FirbGxhnX14jG07i7b5sc/9QwkKTw+/XQ95B81sTRqo=,37,30,149,149,1,2015-08-13,2015-09-12,0
FpRvejWQ3f0afL3vV3Z4gfciqjZcciVvQmNf88dwYtg=,39,31,149,149,1,2015-03-31,2015-05-09,0
FpRvejWQ3f0afL3vV3Z4gfciqjZcciVvQmNf88dwYtg=,39,31,149,149,1,2015-04-02,2015-05-09,1
G+qbeVeckwyzpFbp8H7qtUf4rZ6Gr5SzmMxdWPQauU0=,41,30,99,99,1,2016-06-27,2016-07-27,0
G3eOjm1xnR5mTbS5H2nexcpstgXKP4H33GZ57wioWHw=,33,30,149,149,1,2016-05-31,2016-06-30,0
Gahj8/71cgcxjot3272rpRp7eKVUz04LiOZ0MxhGTXw=,40,31,149,149,1,2015-04-15,2015-05-15,0
Gahj8/71cgcxjot3272rpRp7eKVUz04LiOZ0MxhGTXw=,40,30,149,149,1,2017-01-06,2017-02-05,0
Gahj8/71cgcxjot3272rpRp7eKVUz04LiOZ0MxhGTXw=,40,30,149,149,1,2016-06-15,2016-07-17,0
GqmuMZMfK9CjJzt+hqRwKti157kuCgMbpJaFV8OUUVw=,41,30,99,99,1,2016-06-06,2016-07-06,0
Gr0UDy9jBWhncT+KsdRffj6TDVs3uJF5m+octzC33vw=,41,30,149,149,1,2016-03-17,2016-04-18,0
H1JWsfn/M3efaC/k5VL+WOe/X38x8nPZAZZ8jHhsGG4=,41,30,149,149,1,2015-01-20,2015-02-20,0
H72szTTfI1urPx0idWjSbvaErKoz+g0/6P4FAA5lKjs=,39,30,149,149,1,2016-01-31,2016-03-03,0
H72szTTfI1urPx0idWjSbvaErKoz+g0/6P4FAA5lKjs=,39,30,149,149,1,2016-07-31,2016-09-03,0
HEk4dBg44ZSEFwaaxwO42DBm6EptEHqW1N/YkX7jEpQ=,41,30,149,149,1,2016-12-02,2017-01-03,0
HEk4dBg44ZSEFwaaxwO42DBm6EptEHqW1N/YkX7jEpQ=,41,30,149,149,1,2017-01-02,2017-02-03,0
HGkExdM/2rBj31A70D23Sm68jpW5ymhA5V0rJI+iijw=,41,30,99,99,1,2017-01-20,2017-02-20,0
HINGDNAk4ifTIiO8yBt4u1vz+2X0PqegQh5jt93qVfc=,34,30,149,149,1,2016-03-31,2016-04-30,0
HJHPV+HmgG5H6+W+HkS9FlnNwDA5xcOkrqGswaErMfo=,36,30,180,180,0,2016-10-11,2016-11-10,0
HMfYhZtqbozAF54FMMAOY3dxZi7tnMi+AebB0ba/1Y8=,33,30,149,149,1,2015-12-31,2016-02-01,0
HMfYhZtqbozAF54FMMAOY3dxZi7tnMi+AebB0ba/1Y8=,33,30,149,149,1,2016-04-30,2016-06-01,0
HNzRJPvGK73VGQNaaku6oDCiQyYUrm18GCaIzGqXNFw=,38,30,149,149,0,2017-01-22,2017-02-21,0
HNzRJPvGK73VGQNaaku6oDCiQyYUrm18GCaIzGqXNFw=,35,7,0,0,0,2016-07-25,2016-08-30,0
HW61Mx9fi1jmzpif1FLZXKCmWULEV0c0OvMezWvQwmE=,38,30,149,149,0,2016-05-12,2016-06-11,0
HW61Mx9fi1jmzpif1FLZXKCmWULEV0c0OvMezWvQwmE=,40,30,149,149,1,2016-10-01,2016-10-31,0
Hr7adkVzRB9W8PK9j3CWfYA+ZncvIsVqD2qRewDrhCw=,41,30,149,149,1,2015-04-02,2016-09-29,0
HwjOV5B4TuUN7OQKEwaoqgvVi7SelHH/sWp4SftP+YM=,41,30,149,149,1,2015-07-24,2015-08-25,0
I/k8Rl/1DA5QRLEEEtzUYUsdq+5gxYEd9DRlAKsd2LM=,40,30,149,149,1,2016-07-19,2016-08-18,0
I1AT9lMkI9PFduVdmqpzvHTDNLANDcKUiTErseVmlec=,41,30,99,99,1,2017-02-01,2017-03-01,0
I2O8VufqI9yuGoC890k1S/oRavZfelgijrBl1bs8IP0=,41,30,149,149,1,2016-11-09,2016-12-09,0
INOfoYjWG4EKocq8rDZoA61jfVgnKhrOoB6e1eZU/kc=,41,30,149,149,1,2015-10-25,2015-11-26,0
IpN1g1uCr4EsYGcWi3BSiGGGFkAtXjCLvni6yk1aJ2Q=,41,30,99,99,1,2016-04-14,2016-05-14,0
IxXB8We0vjs8Gf9l2ZmO7Oqb4gfw+8aMK/8BDGya5Aw=,33,30,149,149,1,2015-12-31,2016-01-31,0
J1Eg24R5ycEXFxwiN4XOkWKSZMr040rrPcjk8OqB1Ko=,41,30,99,99,1,2016-11-16,2016-12-16,0
J4Ogx7vzTJ4LtFgj9nAUofyqhd+nHT8CyAqSUBFYO0c=,38,30,149,149,0,2017-02-10,2017-03-12,0
J4Ogx7vzTJ4LtFgj9nAUofyqhd+nHT8CyAqSUBFYO0c=,38,30,149,149,0,2015-09-24,2015-10-24,0
J8cKnGYKI6NEDkKAQQnPce1T9FzU5/FWEm8RJxn3N+A=,41,30,99,99,1,2015-12-01,2015-12-01,1
JKgwVaIFaAXkIwOfNyXFK7oVMPZ2jLmW1RuaG6ENHsU=,41,30,149,149,1,2015-07-12,2015-08-12,0
JKgwVaIFaAXkIwOfNyXFK7oVMPZ2jLmW1RuaG6ENHsU=,41,30,149,149,1,2017-01-12,2017-02-12,0
JKgwVaIFaAXkIwOfNyXFK7oVMPZ2jLmW1RuaG6ENHsU=,41,30,149,149,1,2016-12-12,2017-01-12,0
JLFMWb4b8LZvaeJSfJl7zgvzFNidbwYvisAdp0wGtF8=,41,30,129,129,1,2015-11-20,2015-11-20,1
JLZBKNm1KQRbE4sZpn4PaAIpSeRr7EGCehScUR3XznQ=,41,30,149,149,1,2016-02-25,2016-02-25,1
JZC/0kpqzltASxFT/70EPmIJQIPukRraS1u+U2DVKLs=,41,30,149,119,1,2015-06-30,2015-08-01,0
JoY5+qkgNyajLOd6X2M0IHBbTqK+n5Nz4MvtU5kxWwU=,34,0,0,149,1,2015-09-30,2015-10-31,0
Jy/YEyTC7PeV4RP0M+uH/lNAtomYMeIfbfy29CXcAFA=,38,30,149,149,0,2016-09-17,2016-10-17,0
Jy/YEyTC7PeV4RP0M+uH/lNAtomYMeIfbfy29CXcAFA=,38,30,149,149,0,2016-10-30,2016-11-29,0
K0IGUkq4i/fCQ8tHKz5KimrcKJxWG2YSXZdHCDOHHGI=,40,30,149,149,1,2016-12-09,2017-01-08,0
K0IGUkq4i/fCQ8tHKz5KimrcKJxWG2YSXZdHCDOHHGI=,40,30,149,149,1,2015-08-04,2015-09-03,0
K38gsWRzAE5hVA9y8HrL5KJfVs9KhqYuiHc0ORyhqCU=,41,30,99,99,1,2016-09-14,2016-10-14,0
KCBa1Bdc+CFsO74GDTt68G/Bwzw+SyHMJDo8ssxoqho=,41,30,149,149,1,2016-02-23,2016-03-24,0
KKAuIiz0PfekBzJQXn1hCSzOGseyjuxZKZ4iTB7yxNA=,41,30,149,149,1,2016-07-24,2016-08-24,0
KMrqfIWmzT5yP3buNddS/CRvXzUXuLGeLvlzOK7IPi8=,41,30,99,99,1,2016-10-17,2016-11-17,0
KMrqfIWmzT5yP3buNddS/CRvXzUXuLGeLvlzOK7IPi8=,41,30,99,99,1,2016-07-17,2016-08-17,0
KZZrMeL6syGlaShfNZJsPuBE4LXVykoVh5zE5DZHHoI=,41,30,129,129,1,2015-12-21,2016-02-19,0
KZZrMeL6syGlaShfNZJsPuBE4LXVykoVh5zE5DZHHoI=,41,30,129,129,1,2016-02-25,2016-02-25,1
KZZrMeL6syGlaShfNZJsPuBE4LXVykoVh5zE5DZHHoI=,41,30,129,129,1,2015-07-21,2015-09-19,0
L+nz03V8wIgFrG9UPT/dNv4cMuUVTuw5vhccykyKJAA=,34,30,149,149,1,2016-12-31,2017-01-31,0
L+nz03V8wIgFrG9UPT/dNv4cMuUVTuw5vhccykyKJAA=,34,30,149,149,1,2016-08-31,2016-09-30,0
L+nz03V8wIgFrG9UPT/dNv4cMuUVTuw5vhccykyKJAA=,34,30,149,149,1,2016-06-30,2016-07-31,0
LMMVjWDdRJRf2/+HedmHP6m1gYuv/T7lBkmFSC2Q3EU=,41,30,149,149,1,2015-05-14,2015-06-15,0
LYzXVzfvkildghcKz/fjUFejbSygTouqiPAkRBztyao=,41,30,149,149,1,2016-05-03,2016-06-03,0
Lf7+LjyVPfcdyYFaw+QjpssXZGwiCItkQsP5SgLp56E=,41,30,99,99,1,2016-09-01,2016-10-01,0
Lvs5UQEGv7KDXga07r5kP9KTijJFnrIpptOpZYqR9ZI=,41,30,99,99,1,2017-01-06,2017-02-06,0
M9rdH+cCHpjRwDOf0SFRht1bIPo/rRS/TBsMskfaI3o=,41,30,99,99,1,2016-08-19,2016-09-19,0
MAOy9oVH0IWfxRPUQj6K5NXtZuSGG+EB0nH8JyLMXgM=,37,30,149,149,1,2016-08-20,2016-09-19,0
MAnmOlEtqkLVXrm9vkrgwIJYYFAvQM4+I1B1UwFzVmE=,39,30,149,149,1,2015-05-31,2015-07-19,0
MAnmOlEtqkLVXrm9vkrgwIJYYFAvQM4+I1B1UwFzVmE=,39,30,149,149,1,2016-08-31,2016-10-19,0
MHsRguDB+Qu05QjR+MVy1+R7VVDWdOGIJk+U0lZITlM=,36,30,180,180,0,2016-12-08,2017-01-07,0
MWu9NlJxuO84QFawukHfTKyIMdMfeC0g0yrDsxFWokI=,41,30,129,129,1,2015-03-06,2015-04-10,0
MWu9NlJxuO84QFawukHfTKyIMdMfeC0g0yrDsxFWokI=,41,30,129,129,1,2016-08-06,2016-09-10,0
MaqhU/6ixrMS7ySSM9fxjk1elxbuRDt0m+C7bIb3qQ4=,40,30,149,149,1,2016-09-12,2016-10-12,0
MaqhU/6ixrMS7ySSM9fxjk1elxbuRDt0m+C7bIb3qQ4=,40,31,149,149,1,2015-03-12,2015-04-12,0
MgSYgpjYYDZ6g8q7zWMGLKu++ZGsZvwUFb0ovarM+aw=,41,30,99,99,1,2016-08-31,2016-09-30,0
Ml46pGla5EmJYhGt/AFynqWN+Yi47AKLV8K+5V5+fd8=,38,30,149,149,0,2016-06-03,2016-07-03,0
Mn8eyMjqACSmGbZnBb3rR9zhbl31fzhrOTRk5QT9djM=,41,30,99,99,1,2016-07-01,2016-08-01,0
MpooDu9TFSJBtQEiAcjzQRVAQIJLhZmP69P/UKs1uWw=,40,30,149,149,1,2016-04-07,2016-05-16,0
N/8OR2RSOB87+aTk8aQ/fUEuWQtZgboYbIrst2xolOo=,33,30,149,149,1,2016-05-31,2016-06-30,0
N/EId2NWdpjYbj3os9XjTcfASkHSu/5DwevaUroSYQI=,41,30,149,149,1,2015-12-15,2016-01-15,0
NI2xCDS4Q6ZQbG1f/EpEubWwunZDq3bPW0JwBXGuatA=,41,30,149,149,1,2016-12-10,2017-01-11,0
NI2xCDS4Q6ZQbG1f/EpEubWwunZDq3bPW0JwBXGuatA=,41,30,149,119,1,2015-04-04,2015-05-05,0
Nd91DB99TPXNTow+q4X/G29LyQLLjfz63jZW5j6vCi4=,29,30,180,180,0,2016-11-18,2016-12-23,0
NfXMwC8hDNAFZzIsJxfqr3TBmXhXM2MmyjkleZIPWiA=,40,30,149,149,1,2017-02-02,2017-03-01,0
NfXMwC8hDNAFZzIsJxfqr3TBmXhXM2MmyjkleZIPWiA=,40,30,149,149,1,2016-12-02,2017-01-01,0
NgOfMHSO90Vb4E6SmsTIgdoUIieF0AQfGp5UEZ2tY1A=,41,30,99,99,1,2017-01-14,2017-02-14,0
NkZfiSt9//ZJ80NhtR3QVo/7rCuGBy7a3umjfKMZz+A=,30,30,129,129,1,2017-01-15,2017-02-14,0
NkZfiSt9//ZJ80NhtR3QVo/7rCuGBy7a3umjfKMZz+A=,38,30,149,149,0,2015-04-22,2015-05-23,0
NtkJkJLReESqQbfoo3cWBLdorVDqIYu2eS9BFPPXPoY=,39,30,149,149,1,2015-12-02,2016-01-16,0
Nu51nplJJAChgiEG068kaaMDztvjcQCkaKHM1JAymd0=,41,30,99,99,1,2016-01-14,2016-02-14,0
Nu51nplJJAChgiEG068kaaMDztvjcQCkaKHM1JAymd0=,41,30,99,99,1,2016-06-14,2016-07-14,0
Nu51nplJJAChgiEG068kaaMDztvjcQCkaKHM1JAymd0=,41,30,99,99,1,2016-04-14,2016-05-14,0
O7rafMlJZqV/hJk5qE+Rm/RZ35A/cjJMrSyrTE49rTs=,41,30,99,99,1,2016-07-08,2016-08-08,0
OG0gQavpxv8kQDAblTAmaJx9/3iVK4Ii+N8vH7kK0ew=,34,30,149,149,1,2016-04-30,2016-05-31,0
OLe96qQE+KpaPBfR7bsVDnT0wjnyX5Z8Owa8Ti+2ReQ=,41,30,149,149,1,2016-10-21,2016-11-21,0
OLe96qQE+KpaPBfR7bsVDnT0wjnyX5Z8Owa8Ti+2ReQ=,41,30,149,149,1,2016-12-21,2017-01-21,0
OQpMJcNcQImrPSTeo/rErNltyMUS2v8l83/McQHN/78=,41,30,99,99,1,2017-01-21,2017-02-21,0
OQpMJcNcQImrPSTeo/rErNltyMUS2v8l83/McQHN/78=,41,30,149,149,1,2015-07-20,2015-08-21,0
OjGfGyLIqoTKOBt9DbZMBOCZ1C+XDvXBW9KEDP8XsqM=,40,30,149,149,1,2016-11-24,2016-12-24,0
OpRrE7NnG3c4JkdUuD2piLz6Qob99dfmDGHrLg2gI9I=,31,30,149,149,1,2016-07-31,2016-08-31,0
OsvebVsGVE2iQN06K2PzYtI/el4oBjJWP/nUmRanKRI=,41,30,149,149,1,2016-08-21,2016-09-29,0
OsvebVsGVE2iQN06K2PzYtI/el4oBjJWP/nUmRanKRI=,41,30,149,149,1,2015-01-21,2015-03-01,0
Ot3xdrqD+ZpKVLK76cRBV3wvrHHFTHLq/97SOFdS5OI=,41,30,149,149,1,2015-03-20,2015-04-21,0
OtQ15zNJRj0TP/QxhaI8U+NVPtPP9csPobTrrplxFSU=,39,30,149,149,1,2015-05-31,2015-07-09,0
OuLSU8EmGtqDkf6XkVUZMJmWqLA1HAb4MD8+dfO3cd0=,41,30,149,149,1,2016-12-31,2016-12-31,1
OuLSU8EmGtqDkf6XkVUZMJmWqLA1HAb4MD8+dfO3cd0=,41,30,149,149,1,2016-08-10,2016-09-11,0
OuLSU8EmGtqDkf6XkVUZMJmWqLA1HAb4MD8+dfO3cd0=,41,30,149,149,1,2015-02-25,2015-03-26,0
OzC19QdwJ0lrpYkeA6B0x9MW+ozLkRIq3XYwTBsAgLc=,41,30,149,149,1,2016-03-21,2016-04-22,0
PGLUBAmsHxCSnvmpJUpRp30g5BTc6/5p3//j8Nn2bWM=,41,30,99,99,1,2017-02-25,2017-03-25,0
PIXPIUS22db6ed5gCiaaDb2E7WVGq/TMl1mNtxXfQuI=,33,30,149,149,1,2016-07-31,2016-09-28,0
PMnHeGDxJkisWm5YxwJkHFOWEIp/3ModBLeqXBvyRT0=,40,30,149,149,1,2016-07-20,2016-08-22,0
PTNZHCnGSIUXDXGtQ59WXCSkAqrDdbC+tWTvsgDvp3Q=,37,30,149,149,1,2016-03-07,2016-04-06,0
PTNZHCnGSIUXDXGtQ59WXCSkAqrDdbC+tWTvsgDvp3Q=,37,0,0,149,1,2015-05-07,2015-06-06,0
PTNZHCnGSIUXDXGtQ59WXCSkAqrDdbC+tWTvsgDvp3Q=,37,30,149,149,1,2016-08-07,2016-09-06,0
PX4MMzW6p7jSc4V4gRo3Bj64BGlC02VvR+OD5C3muI0=,41,30,99,99,1,2016-09-06,2016-10-06,0
PX4MMzW6p7jSc4V4gRo3Bj64BGlC02VvR+OD5C3muI0=,41,30,99,99,1,2016-06-06,2016-07-06,0
Q1JMMOS+FxIClJtphTQSXj+LWRyYLx7p10HmeE3lwVk=,41,30,99,99,1,2016-03-31,2016-04-30,0
Q3nU0Ipjj0hk9ZIjG6pimQ4dJusjGz3xGyGjiSXSnck=,41,30,149,149,1,2015-03-02,2015-04-02,0
Q3nU0Ipjj0hk9ZIjG6pimQ4dJusjGz3xGyGjiSXSnck=,41,30,149,149,1,2015-12-02,2016-01-02,0
Q5KYpQlrQ3QzOpTelFa5cDW6KW6FNnbo73w3WjZx2To=,41,30,149,149,1,2016-05-03,2016-06-03,0
